"","Close","Date"
"89",15455.400391,"2017-12-10"
"90",16936.800781,"2017-12-11"
"91",17415.400391,"2017-12-12"
"92",16408.199219,"2017-12-13"
"93",16564,"2017-12-14"
"94",17706.900391,"2017-12-15"
"95",19497.400391,"2017-12-16"
"96",19140.800781,"2017-12-17"
"97",19114.199219,"2017-12-18"
"98",17776.699219,"2017-12-19"
"99",16624.599609,"2017-12-20"
"100",15802.900391,"2017-12-21"
"101",13831.799805,"2017-12-22"
"102",14699.200195,"2017-12-23"
"103",13925.799805,"2017-12-24"
"104",14026.599609,"2017-12-25"
"105",16099.799805,"2017-12-26"
"106",15838.5,"2017-12-27"
"107",14606.5,"2017-12-28"
"108",14656.200195,"2017-12-29"
"109",12952.200195,"2017-12-30"
"110",14156.400391,"2017-12-31"
"111",13657.200195,"2018-01-01"
"112",14982.099609,"2018-01-02"
"113",15201,"2018-01-03"
"114",15599.200195,"2018-01-04"
"115",17429.5,"2018-01-05"
"116",17527,"2018-01-06"
"117",16477.599609,"2018-01-07"
"118",15170.099609,"2018-01-08"
"119",14595.400391,"2018-01-09"
"120",14973.299805,"2018-01-10"
"121",13405.799805,"2018-01-11"
"122",13980.599609,"2018-01-12"
"123",14360.200195,"2018-01-13"
"124",13772,"2018-01-14"
"125",13819.799805,"2018-01-15"
"126",11490.5,"2018-01-16"
"127",11188.599609,"2018-01-17"
"128",11474.900391,"2018-01-18"
"129",11607.400391,"2018-01-19"
"130",12899.200195,"2018-01-20"
"131",11600.099609,"2018-01-21"
"132",10931.400391,"2018-01-22"
"133",10868.400391,"2018-01-23"
"134",11359.400391,"2018-01-24"
"135",11259.400391,"2018-01-25"
"136",11171.400391,"2018-01-26"
"137",11440.700195,"2018-01-27"
"138",11786.299805,"2018-01-28"
"139",11296.400391,"2018-01-29"
"140",10106.299805,"2018-01-30"
"141",10221.099609,"2018-01-31"
"142",9170.540039,"2018-02-01"
"143",8830.75,"2018-02-02"
"144",9174.910156,"2018-02-03"
"145",8277.009766,"2018-02-04"
"146",6955.27002,"2018-02-05"
"147",7754,"2018-02-06"
"148",7621.299805,"2018-02-07"
"149",8265.589844,"2018-02-08"
"150",8736.980469,"2018-02-09"
"151",8621.900391,"2018-02-10"
"152",8129.970215,"2018-02-11"
"153",8926.570313,"2018-02-12"
"154",8598.30957,"2018-02-13"
"155",9494.629883,"2018-02-14"
"156",10166.400391,"2018-02-15"
"157",10233.900391,"2018-02-16"
"158",11112.700195,"2018-02-17"
"159",10551.799805,"2018-02-18"
"160",11225.299805,"2018-02-19"
"161",11403.700195,"2018-02-20"
"162",10690.400391,"2018-02-21"
"163",10005,"2018-02-22"
"164",10301.099609,"2018-02-23"
"165",9813.070313,"2018-02-24"
"166",9664.730469,"2018-02-25"
"167",10366.700195,"2018-02-26"
"168",10725.599609,"2018-02-27"
"169",10397.900391,"2018-02-28"
"170",10951,"2018-03-01"
"171",11086.400391,"2018-03-02"
"172",11489.700195,"2018-03-03"
"173",11512.599609,"2018-03-04"
"174",11573.299805,"2018-03-05"
"175",10779.900391,"2018-03-06"
"176",9965.570313,"2018-03-07"
"177",9395.009766,"2018-03-08"
"178",9337.549805,"2018-03-09"
"179",8866,"2018-03-10"
"180",9578.629883,"2018-03-11"
"181",9205.120117,"2018-03-12"
"182",9194.849609,"2018-03-13"
"183",8269.80957,"2018-03-14"
"184",8300.860352,"2018-03-15"
"185",8338.349609,"2018-03-16"
"186",7916.879883,"2018-03-17"
"187",8223.679688,"2018-03-18"
"188",8630.650391,"2018-03-19"
"189",8913.469727,"2018-03-20"
"190",8929.280273,"2018-03-21"
"191",8728.469727,"2018-03-22"
"192",8879.620117,"2018-03-23"
"193",8668.120117,"2018-03-24"
"194",8495.780273,"2018-03-25"
"195",8209.400391,"2018-03-26"
"196",7833.040039,"2018-03-27"
"197",7954.47998,"2018-03-28"
"198",7165.700195,"2018-03-29"
"199",6890.52002,"2018-03-30"
"200",6973.529785,"2018-03-31"
"201",6844.22998,"2018-04-01"
"202",7083.799805,"2018-04-02"
"203",7456.109863,"2018-04-03"
"204",6853.839844,"2018-04-04"
"205",6811.470215,"2018-04-05"
"206",6636.319824,"2018-04-06"
"207",6911.089844,"2018-04-07"
"208",7023.52002,"2018-04-08"
"209",6770.72998,"2018-04-09"
"210",6834.759766,"2018-04-10"
"211",6968.319824,"2018-04-11"
"212",7889.25,"2018-04-12"
"213",7895.959961,"2018-04-13"
"214",7986.240234,"2018-04-14"
"215",8329.110352,"2018-04-15"
"216",8058.669922,"2018-04-16"
"217",7902.089844,"2018-04-17"
"218",8163.419922,"2018-04-18"
"219",8294.30957,"2018-04-19"
"220",8845.830078,"2018-04-20"
"221",8895.580078,"2018-04-21"
"222",8802.459961,"2018-04-22"
"223",8930.879883,"2018-04-23"
"224",9697.5,"2018-04-24"
"225",8845.740234,"2018-04-25"
"226",9281.509766,"2018-04-26"
"227",8987.049805,"2018-04-27"
"228",9348.480469,"2018-04-28"
"229",9419.080078,"2018-04-29"
"230",9240.549805,"2018-04-30"
"231",9119.009766,"2018-05-01"
"232",9235.919922,"2018-05-02"
"233",9743.860352,"2018-05-03"
"234",9700.759766,"2018-05-04"
"235",9858.150391,"2018-05-05"
